IDCJAC0009,66078,2012,1,1,0.4,1,N
IDCJAC0009,66078,2012,1,2,0,,N
IDCJAC0009,66078,2012,1,3,0,,N
IDCJAC0009,66078,2012,1,4,0,,N
IDCJAC0009,66078,2012,1,5,0,,N
IDCJAC0009,66078,2012,1,6,0.6,1,N
IDCJAC0009,66078,2012,1,7,0,,N
IDCJAC0009,66078,2012,1,8,0,,N
IDCJAC0009,66078,2012,1,9,1.4,1,N
IDCJAC0009,66078,2012,1,10,2.2,1,N
IDCJAC0009,66078,2012,1,11,0,,N
IDCJAC0009,66078,2012,1,12,0,,N
IDCJAC0009,66078,2012,1,13,0,,N
IDCJAC0009,66078,2012,1,14,10,1,N
IDCJAC0009,66078,2012,1,15,13.6,1,N
IDCJAC0009,66078,2012,1,16,1.8,1,N
IDCJAC0009,66078,2012,1,17,21,1,N
IDCJAC0009,66078,2012,1,18,0,,N
IDCJAC0009,66078,2012,1,19,0,,N
IDCJAC0009,66078,2012,1,20,0,,N
IDCJAC0009,66078,2012,1,21,,,
IDCJAC0009,66078,2012,1,22,9,2,N
IDCJAC0009,66078,2012,1,23,0.6,1,N
IDCJAC0009,66078,2012,1,24,1.8,1,N
IDCJAC0009,66078,2012,1,25,11.6,1,N
IDCJAC0009,66078,2012,1,26,50,1,N
IDCJAC0009,66078,2012,1,27,1.6,1,N
IDCJAC0009,66078,2012,1,28,0,,N
IDCJAC0009,66078,2012,1,29,0,,N
IDCJAC0009,66078,2012,1,30,2,1,N
IDCJAC0009,66078,2012,1,31,0,,N
IDCJAC0009,66078,2012,2,1,9.2,1,Y
IDCJAC0009,66078,2012,2,2,8,1,Y
IDCJAC0009,66078,2012,2,3,28.6,1,Y
IDCJAC0009,66078,2012,2,4,24.6,1,Y
IDCJAC0009,66078,2012,2,5,0,,Y
IDCJAC0009,66078,2012,2,6,0,,Y
IDCJAC0009,66078,2012,2,7,0,,Y
IDCJAC0009,66078,2012,2,8,0,,Y
IDCJAC0009,66078,2012,2,9,0,,Y
IDCJAC0009,66078,2012,2,10,11,1,Y
IDCJAC0009,66078,2012,2,11,2,1,Y
IDCJAC0009,66078,2012,2,12,10.2,1,Y
IDCJAC0009,66078,2012,2,13,2.6,1,Y
IDCJAC0009,66078,2012,2,14,0,1,Y
IDCJAC0009,66078,2012,2,15,0.8,1,Y
IDCJAC0009,66078,2012,2,16,0,,Y
IDCJAC0009,66078,2012,2,17,0,,Y
IDCJAC0009,66078,2012,2,18,3.6,1,Y
IDCJAC0009,66078,2012,2,19,0,,Y
IDCJAC0009,66078,2012,2,20,42,1,Y
IDCJAC0009,66078,2012,2,21,4.6,1,Y
IDCJAC0009,66078,2012,2,22,0,,Y
IDCJAC0009,66078,2012,2,23,0,,Y
IDCJAC0009,66078,2012,2,24,0,,Y
IDCJAC0009,66078,2012,2,25,0,,Y
IDCJAC0009,66078,2012,2,26,0,,Y
IDCJAC0009,66078,2012,2,27,0,,Y
IDCJAC0009,66078,2012,2,28,0,,Y
IDCJAC0009,66078,2012,2,29,5.2,1,Y
IDCJAC0009,66078,2012,3,1,32.4,1,Y
IDCJAC0009,66078,2012,3,2,11,1,Y
IDCJAC0009,66078,2012,3,3,10,1,Y
IDCJAC0009,66078,2012,3,4,8.2,1,Y
IDCJAC0009,66078,2012,3,5,10.8,1,Y
IDCJAC0009,66078,2012,3,6,1.4,1,Y
IDCJAC0009,66078,2012,3,7,0,,Y
IDCJAC0009,66078,2012,3,8,134.4,1,Y
IDCJAC0009,66078,2012,3,9,9.4,1,Y
IDCJAC0009,66078,2012,3,10,0,,Y
IDCJAC0009,66078,2012,3,11,0,,Y
IDCJAC0009,66078,2012,3,12,0,,Y
IDCJAC0009,66078,2012,3,13,2.8,1,Y
IDCJAC0009,66078,2012,3,14,0,,Y
IDCJAC0009,66078,2012,3,15,0,,Y
IDCJAC0009,66078,2012,3,16,0,,Y
IDCJAC0009,66078,2012,3,17,33,1,Y
IDCJAC0009,66078,2012,3,18,1,1,Y
IDCJAC0009,66078,2012,3,19,1.4,1,Y
IDCJAC0009,66078,2012,3,20,1.8,1,Y
IDCJAC0009,66078,2012,3,21,0,1,Y
IDCJAC0009,66078,2012,3,22,0,,Y
IDCJAC0009,66078,2012,3,23,0.2,1,Y
IDCJAC0009,66078,2012,3,24,0,,Y
IDCJAC0009,66078,2012,3,25,0,,Y
IDCJAC0009,66078,2012,3,26,0,,Y
IDCJAC0009,66078,2012,3,27,0,,Y
IDCJAC0009,66078,2012,3,28,0,,Y
IDCJAC0009,66078,2012,3,29,4.4,1,Y
IDCJAC0009,66078,2012,3,30,0,1,Y
IDCJAC0009,66078,2012,3,31,0,,Y
IDCJAC0009,66078,2012,4,1,0,,Y
IDCJAC0009,66078,2012,4,2,2.4,1,Y
IDCJAC0009,66078,2012,4,3,0,,Y
IDCJAC0009,66078,2012,4,4,0,,Y
IDCJAC0009,66078,2012,4,5,0,,Y
IDCJAC0009,66078,2012,4,6,0,,Y
IDCJAC0009,66078,2012,4,7,0,,Y
IDCJAC0009,66078,2012,4,8,0,,Y
IDCJAC0009,66078,2012,4,9,0,,Y
IDCJAC0009,66078,2012,4,10,0,,Y
IDCJAC0009,66078,2012,4,11,0,,Y
IDCJAC0009,66078,2012,4,12,4.6,1,Y
IDCJAC0009,66078,2012,4,13,0,,Y
IDCJAC0009,66078,2012,4,14,0,,Y
IDCJAC0009,66078,2012,4,15,0,,Y
IDCJAC0009,66078,2012,4,16,0,,Y
IDCJAC0009,66078,2012,4,17,2,1,Y
IDCJAC0009,66078,2012,4,18,26.8,1,Y
IDCJAC0009,66078,2012,4,19,71.4,1,Y
IDCJAC0009,66078,2012,4,20,0.8,1,Y
IDCJAC0009,66078,2012,4,21,0,,Y
IDCJAC0009,66078,2012,4,22,0,,Y
IDCJAC0009,66078,2012,4,23,0.4,1,Y
IDCJAC0009,66078,2012,4,24,1.4,1,Y
IDCJAC0009,66078,2012,4,25,8,1,Y
IDCJAC0009,66078,2012,4,26,0,,Y
IDCJAC0009,66078,2012,4,27,0,,Y
IDCJAC0009,66078,2012,4,28,0,,Y
IDCJAC0009,66078,2012,4,29,0,,Y
IDCJAC0009,66078,2012,4,30,0,,Y
IDCJAC0009,66078,2012,5,1,0,,Y
IDCJAC0009,66078,2012,5,2,0,,Y
IDCJAC0009,66078,2012,5,3,0,,Y
IDCJAC0009,66078,2012,5,4,0,,Y
IDCJAC0009,66078,2012,5,5,1,1,Y
IDCJAC0009,66078,2012,5,6,0,,Y
IDCJAC0009,66078,2012,5,7,0,,Y
IDCJAC0009,66078,2012,5,8,0,,Y
IDCJAC0009,66078,2012,5,9,0,,Y
IDCJAC0009,66078,2012,5,10,0,,Y
IDCJAC0009,66078,2012,5,11,0,,Y
IDCJAC0009,66078,2012,5,12,0,,Y
IDCJAC0009,66078,2012,5,13,0,,Y
IDCJAC0009,66078,2012,5,14,0,,Y
IDCJAC0009,66078,2012,5,15,0,,Y
IDCJAC0009,66078,2012,5,16,0,,Y
IDCJAC0009,66078,2012,5,17,0,,Y
IDCJAC0009,66078,2012,5,18,0,,Y
IDCJAC0009,66078,2012,5,19,0,,Y
IDCJAC0009,66078,2012,5,20,0,,Y
IDCJAC0009,66078,2012,5,21,0,,Y
IDCJAC0009,66078,2012,5,22,0,,Y
IDCJAC0009,66078,2012,5,23,0,,Y
IDCJAC0009,66078,2012,5,24,0,,Y
IDCJAC0009,66078,2012,5,25,10.8,1,Y
IDCJAC0009,66078,2012,5,26,0,,Y
IDCJAC0009,66078,2012,5,27,0,,Y
IDCJAC0009,66078,2012,5,28,0,,Y
IDCJAC0009,66078,2012,5,29,1,1,Y
IDCJAC0009,66078,2012,5,30,0,,Y
IDCJAC0009,66078,2012,5,31,0,,Y
IDCJAC0009,66078,2012,6,1,0,1,N
IDCJAC0009,66078,2012,6,2,0,1,N
IDCJAC0009,66078,2012,6,3,9.8,1,N
IDCJAC0009,66078,2012,6,4,5,1,N
IDCJAC0009,66078,2012,6,5,0,1,N
IDCJAC0009,66078,2012,6,6,27,1,N
IDCJAC0009,66078,2012,6,7,2.6,1,N
IDCJAC0009,66078,2012,6,8,0,,N
IDCJAC0009,66078,2012,6,9,0,,N
IDCJAC0009,66078,2012,6,10,2,1,N
IDCJAC0009,66078,2012,6,11,,,
IDCJAC0009,66078,2012,6,12,49.2,2,N
IDCJAC0009,66078,2012,6,13,11.6,1,N
IDCJAC0009,66078,2012,6,14,5.6,1,N
IDCJAC0009,66078,2012,6,15,0,1,N
IDCJAC0009,66078,2012,6,16,0,1,N
IDCJAC0009,66078,2012,6,17,9,1,N
IDCJAC0009,66078,2012,6,18,0,1,N
IDCJAC0009,66078,2012,6,19,0,,N
IDCJAC0009,66078,2012,6,20,0,,N
IDCJAC0009,66078,2012,6,21,0,,N
IDCJAC0009,66078,2012,6,22,0,,N
IDCJAC0009,66078,2012,6,23,0,,N
IDCJAC0009,66078,2012,6,24,0,,N
IDCJAC0009,66078,2012,6,25,0,,N
IDCJAC0009,66078,2012,6,26,1,1,N
IDCJAC0009,66078,2012,6,27,1.4,1,N
IDCJAC0009,66078,2012,6,28,0,,N
IDCJAC0009,66078,2012,6,29,0,,N
IDCJAC0009,66078,2012,6,30,0,,N
IDCJAC0009,66078,2012,7,1,0,,Y
IDCJAC0009,66078,2012,7,2,0,,Y
IDCJAC0009,66078,2012,7,3,0,,Y
IDCJAC0009,66078,2012,7,4,0,,Y
IDCJAC0009,66078,2012,7,5,0.2,1,Y
IDCJAC0009,66078,2012,7,6,14,1,Y
IDCJAC0009,66078,2012,7,7,1,1,Y
IDCJAC0009,66078,2012,7,8,0,,Y
IDCJAC0009,66078,2012,7,9,0,,Y
IDCJAC0009,66078,2012,7,10,0,,Y
IDCJAC0009,66078,2012,7,11,8,1,Y
IDCJAC0009,66078,2012,7,12,0,,Y
IDCJAC0009,66078,2012,7,13,0.6,1,Y
IDCJAC0009,66078,2012,7,14,0,,Y
IDCJAC0009,66078,2012,7,15,0,,Y
IDCJAC0009,66078,2012,7,16,0,,Y
IDCJAC0009,66078,2012,7,17,0,,Y
IDCJAC0009,66078,2012,7,18,0,,Y
IDCJAC0009,66078,2012,7,19,0,,Y
IDCJAC0009,66078,2012,7,20,0,,Y
IDCJAC0009,66078,2012,7,21,0,,Y
IDCJAC0009,66078,2012,7,22,0,1,Y
IDCJAC0009,66078,2012,7,23,4.8,1,Y
IDCJAC0009,66078,2012,7,24,9.8,1,Y
IDCJAC0009,66078,2012,7,25,0,1,Y
IDCJAC0009,66078,2012,7,26,0,1,Y
IDCJAC0009,66078,2012,7,27,0,,Y
IDCJAC0009,66078,2012,7,28,0,,Y
IDCJAC0009,66078,2012,7,29,0,,Y
IDCJAC0009,66078,2012,7,30,0,,Y
IDCJAC0009,66078,2012,7,31,0,,Y
IDCJAC0009,66078,2012,8,1,0,,Y
IDCJAC0009,66078,2012,8,2,0,,Y
IDCJAC0009,66078,2012,8,3,0,,Y
IDCJAC0009,66078,2012,8,4,0,,Y
IDCJAC0009,66078,2012,8,5,0,,Y
IDCJAC0009,66078,2012,8,6,0,,Y
IDCJAC0009,66078,2012,8,7,0,,Y
IDCJAC0009,66078,2012,8,8,0,,Y
IDCJAC0009,66078,2012,8,9,0,,Y
IDCJAC0009,66078,2012,8,10,0,,Y
IDCJAC0009,66078,2012,8,11,0,,Y
IDCJAC0009,66078,2012,8,12,0,,Y
IDCJAC0009,66078,2012,8,13,0,,Y
IDCJAC0009,66078,2012,8,14,0,,Y
IDCJAC0009,66078,2012,8,15,0,,Y
IDCJAC0009,66078,2012,8,16,0,,Y
IDCJAC0009,66078,2012,8,17,0,,Y
IDCJAC0009,66078,2012,8,18,0,,Y
IDCJAC0009,66078,2012,8,19,0,,Y
IDCJAC0009,66078,2012,8,20,0,,Y
IDCJAC0009,66078,2012,8,21,0,,Y
IDCJAC0009,66078,2012,8,22,0,,Y
IDCJAC0009,66078,2012,8,23,0,,Y
IDCJAC0009,66078,2012,8,24,6.2,1,Y
IDCJAC0009,66078,2012,8,25,0,,Y
IDCJAC0009,66078,2012,8,26,0,,Y
IDCJAC0009,66078,2012,8,27,0,,Y
IDCJAC0009,66078,2012,8,28,0,,Y
IDCJAC0009,66078,2012,8,29,0,,Y
IDCJAC0009,66078,2012,8,30,0,,Y
IDCJAC0009,66078,2012,8,31,0,,Y
IDCJAC0009,66078,2012,9,1,0,,Y
IDCJAC0009,66078,2012,9,2,0,,Y
IDCJAC0009,66078,2012,9,3,0,,Y
IDCJAC0009,66078,2012,9,4,0,,Y
IDCJAC0009,66078,2012,9,5,0,,Y
IDCJAC0009,66078,2012,9,6,0,,Y
IDCJAC0009,66078,2012,9,7,0,,Y
IDCJAC0009,66078,2012,9,8,0,,Y
IDCJAC0009,66078,2012,9,9,0,,Y
IDCJAC0009,66078,2012,9,10,0,,Y
IDCJAC0009,66078,2012,9,11,0,,Y
IDCJAC0009,66078,2012,9,12,0,,Y
IDCJAC0009,66078,2012,9,13,0,,Y
IDCJAC0009,66078,2012,9,14,3.6,1,Y
IDCJAC0009,66078,2012,9,15,0,,Y
IDCJAC0009,66078,2012,9,16,0,,Y
IDCJAC0009,66078,2012,9,17,0,,Y
IDCJAC0009,66078,2012,9,18,1.3,1,Y
IDCJAC0009,66078,2012,9,19,0,,Y
IDCJAC0009,66078,2012,9,20,0,,Y
IDCJAC0009,66078,2012,9,21,0,1,Y
IDCJAC0009,66078,2012,9,22,0,1,Y
IDCJAC0009,66078,2012,9,23,0,,Y
IDCJAC0009,66078,2012,9,24,0,,Y
IDCJAC0009,66078,2012,9,25,0,,Y
IDCJAC0009,66078,2012,9,26,0,,Y
IDCJAC0009,66078,2012,9,27,0,,Y
IDCJAC0009,66078,2012,9,28,0,,Y
IDCJAC0009,66078,2012,9,29,13,1,Y
IDCJAC0009,66078,2012,9,30,0,,Y
IDCJAC0009,66078,2012,10,1,0,,Y
IDCJAC0009,66078,2012,10,2,0,,Y
IDCJAC0009,66078,2012,10,3,0,,Y
IDCJAC0009,66078,2012,10,4,0,,Y
IDCJAC0009,66078,2012,10,5,0,,Y
IDCJAC0009,66078,2012,10,6,0,,Y
IDCJAC0009,66078,2012,10,7,3,1,Y
IDCJAC0009,66078,2012,10,8,0,,Y
IDCJAC0009,66078,2012,10,9,4.1,1,Y
IDCJAC0009,66078,2012,10,10,0,,Y
IDCJAC0009,66078,2012,10,11,8,1,Y
IDCJAC0009,66078,2012,10,12,7.2,1,Y
IDCJAC0009,66078,2012,10,13,13.6,1,Y
IDCJAC0009,66078,2012,10,14,0,,Y
IDCJAC0009,66078,2012,10,15,0,,Y
IDCJAC0009,66078,2012,10,16,0,,Y
IDCJAC0009,66078,2012,10,17,0,,Y
IDCJAC0009,66078,2012,10,18,0,,Y
IDCJAC0009,66078,2012,10,19,0,,Y
IDCJAC0009,66078,2012,10,20,0,,Y
IDCJAC0009,66078,2012,10,21,0,,Y
IDCJAC0009,66078,2012,10,22,0,1,Y
IDCJAC0009,66078,2012,10,23,2.4,1,Y
IDCJAC0009,66078,2012,10,24,0,,Y
IDCJAC0009,66078,2012,10,25,0,,Y
IDCJAC0009,66078,2012,10,26,0,,Y
IDCJAC0009,66078,2012,10,27,0,,Y
IDCJAC0009,66078,2012,10,28,0,,Y
IDCJAC0009,66078,2012,10,29,0,,Y
IDCJAC0009,66078,2012,10,30,0,,Y
IDCJAC0009,66078,2012,10,31,0,,Y
IDCJAC0009,66078,2012,11,1,0,,N
IDCJAC0009,66078,2012,11,2,,,
IDCJAC0009,66078,2012,11,3,0.7,2,N
IDCJAC0009,66078,2012,11,4,0.4,1,N
IDCJAC0009,66078,2012,11,5,0,,N
IDCJAC0009,66078,2012,11,6,0,,N
IDCJAC0009,66078,2012,11,7,0,,N
IDCJAC0009,66078,2012,11,8,0.8,1,N
IDCJAC0009,66078,2012,11,9,7.8,1,N
IDCJAC0009,66078,2012,11,10,1.8,1,N
IDCJAC0009,66078,2012,11,11,0,,N
IDCJAC0009,66078,2012,11,12,0,,N
IDCJAC0009,66078,2012,11,13,0,,N
IDCJAC0009,66078,2012,11,14,0.8,1,N
