IDCJAC0009,66078,2017,1,26,3.2,1,N
IDCJAC0009,66078,2017,1,27,0,,N
IDCJAC0009,66078,2017,1,28,0,,N
IDCJAC0009,66078,2017,1,29,0,,N
IDCJAC0009,66078,2017,1,30,0,,N
IDCJAC0009,66078,2017,1,31,0,,N
IDCJAC0009,66078,2017,2,1,0,1,N
IDCJAC0009,66078,2017,2,2,1.4,1,N
IDCJAC0009,66078,2017,2,3,0,1,N
IDCJAC0009,66078,2017,2,4,0,,N
IDCJAC0009,66078,2017,2,5,0,,N
IDCJAC0009,66078,2017,2,6,0,,N
IDCJAC0009,66078,2017,2,7,0,,N
IDCJAC0009,66078,2017,2,8,25.6,1,N
IDCJAC0009,66078,2017,2,9,8.4,1,N
IDCJAC0009,66078,2017,2,10,0,,N
IDCJAC0009,66078,2017,2,11,0,,N
IDCJAC0009,66078,2017,2,12,0,,N
IDCJAC0009,66078,2017,2,13,0,,N
IDCJAC0009,66078,2017,2,14,0,,N
IDCJAC0009,66078,2017,2,15,7.2,1,N
IDCJAC0009,66078,2017,2,16,0,,N
IDCJAC0009,66078,2017,2,17,0,,N
IDCJAC0009,66078,2017,2,18,6,1,N
IDCJAC0009,66078,2017,2,19,3,1,N
IDCJAC0009,66078,2017,2,20,0,,N
IDCJAC0009,66078,2017,2,21,0,,N
IDCJAC0009,66078,2017,2,22,0,,N
IDCJAC0009,66078,2017,2,23,0,,N
IDCJAC0009,66078,2017,2,24,0,,N
IDCJAC0009,66078,2017,2,25,2,1,N
IDCJAC0009,66078,2017,2,26,35.6,1,N
IDCJAC0009,66078,2017,2,27,8.2,1,N
IDCJAC0009,66078,2017,2,28,3,1,N
IDCJAC0009,66078,2017,3,1,15.2,1,N
IDCJAC0009,66078,2017,3,2,18.6,1,N
IDCJAC0009,66078,2017,3,3,22.6,1,N
IDCJAC0009,66078,2017,3,4,38.2,1,N
IDCJAC0009,66078,2017,3,5,6,1,N
IDCJAC0009,66078,2017,3,6,11,1,N
IDCJAC0009,66078,2017,3,7,1,1,N
IDCJAC0009,66078,2017,3,8,4.2,1,N
IDCJAC0009,66078,2017,3,9,2.6,1,N
IDCJAC0009,66078,2017,3,10,0,,N
IDCJAC0009,66078,2017,3,11,0,,N
IDCJAC0009,66078,2017,3,12,0,,N
IDCJAC0009,66078,2017,3,13,0,,N
IDCJAC0009,66078,2017,3,14,0.3,1,N
IDCJAC0009,66078,2017,3,15,23.2,1,N
IDCJAC0009,66078,2017,3,16,12,1,N
IDCJAC0009,66078,2017,3,17,21.2,1,N
IDCJAC0009,66078,2017,3,18,25.4,1,N
IDCJAC0009,66078,2017,3,19,30.2,1,N
IDCJAC0009,66078,2017,3,20,2.6,1,N
IDCJAC0009,66078,2017,3,21,0,,N
